Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1760004  Y 1016228
X 1774146  Y 1016228
X 1767075  Y 1023299
X 1774146  Y 1072796
X 1774146  Y 1086938
X 1759092  Y 1105669
X 1760004  Y 1115223
X 1766867  Y 1123621
X 1760004  Y 1129365
X 1767075  Y 1136436
X 1760188  Y 1141182
X 1767200  Y 1145200
X 1759929  Y 1157134
X 1760004  Y 1171791
X 1757000  Y 1174200
X 1762160  Y 1177011
X 1766400  Y 1191800
X 1760000  Y 1195000
X 1757000  Y 1195000
X 1753500  Y 1195000
X 1766139  Y 1196177
X 1775792  Y 1230844
X 1763800  Y 1242100
X 1774146  Y 1242502
X 1771434  Y 1248500
X 1767075  Y 1249573
X 1774146  Y 1256644
X 1760004  Y 1256644
X 1759710  Y 1264059
X 1766910  Y 1264059
X 1757110  Y 1270259
X 1774146  Y 1270786
X 1767020  Y 1272609
X 1760010  Y 1272659
X 1758484  Y 1276126
X 1767075  Y 1277857
X 1760004  Y 1284928
X 1770526  Y 1295395
X 1753610  Y 1304159
X 1764751  Y 1305136
X 1756610  Y 1322159
X 1774410  Y 1324959
X 1761556  Y 1338378
X 1774310  Y 1339859
X 1762070  Y 1351359
X 1774010  Y 1354759
X 1762000  Y 1355000
X 1768610  Y 1358159
X 1763033  Y 1364310
X 1753610  Y 1370159
X 1765310  Y 1380559
X 1756310  Y 1380559
X 1774310  Y 1380559
X 1770410  Y 1386759
X 1761410  Y 1386759
X 1771310  Y 1392359
X 1757210  Y 1392459
X 1756610  Y 1400159
X 1765610  Y 1406159
X 1774200  Y 1414500
X 1756610  Y 1415159
X 1775410  Y 1429459
X 1761410  Y 1430059
X 1760610  Y 1444459
X 1762610  Y 1451159
X 1759275  Y 1456762
X 1771610  Y 1466159
X 1753610  Y 1466159
X 1777503  Y 1473500
X 1754426  Y 1473500
X 1767310  Y 1480962
X 1754563  Y 1480962
X 1777536  Y 1489962
X 1765610  Y 1496159
X 1768610  Y 1511159
X 1770500  Y 1522000
X 1756610  Y 1523159
X 1768610  Y 1532159
X 1774000  Y 1539000
X 1759610  Y 1544159
X 1780610  Y 1544159
X 1801610  Y 1544159
X 1798610  Y 1523159
X 1789610  Y 1511159
X 1786610  Y 1496159
X 1793535  Y 1481029
X 1780057  Y 1480962
X 1789257  Y 1469242
X 1793500  Y 1457000
X 1793000  Y 1448449
X 1780610  Y 1445159
X 1793306  Y 1440655
X 1793000  Y 1433500
X 1786610  Y 1433159
X 1778500  Y 1429500
X 1803107  Y 1418791
X 1783610  Y 1418159
X 1794574  Y 1412036
X 1798610  Y 1403159
X 1785410  Y 1392459
X 1799210  Y 1390759
X 1779410  Y 1386759
X 1794610  Y 1384159
X 1782410  Y 1379959
X 1783710  Y 1372859
X 1794810  Y 1371759
X 1794810  Y 1362159
X 1781510  Y 1355759
X 1791410  Y 1351759
X 1782110  Y 1342359
X 1797310  Y 1340159
X 1788610  Y 1331859
X 1780610  Y 1324759
X 1798610  Y 1322159
X 1791269  Y 1314712
X 1789610  Y 1304159
X 1795359  Y 1291999
X 1802430  Y 1284928
X 1781217  Y 1277857
X 1795359  Y 1277857
X 1802430  Y 1270786
X 1795359  Y 1263715
X 1788288  Y 1256644
X 1802430  Y 1256644
X 1795359  Y 1249573
X 1792500  Y 1248500
X 1802430  Y 1242502
X 1788288  Y 1242502
X 1795359  Y 1235431
X 1784193  Y 1234327
X 1794492  Y 1225020
X 1793528  Y 1213997
X 1799283  Y 1212796
X 1793720  Y 1202283
X 1793720  Y 1191958
X 1803147  Y 1184272
X 1782784  Y 1180107
X 1793847  Y 1178622
X 1782728  Y 1176993
X 1782728  Y 1172257
X 1782671  Y 1168728
X 1794343  Y 1168406
X 1794641  Y 1159083
X 1794740  Y 1148768
X 1802430  Y 1143507
X 1795359  Y 1136436
X 1802430  Y 1129365
X 1795359  Y 1122294
X 1802430  Y 1115223
X 1795359  Y 1108151
X 1788288  Y 1101080
X 1802430  Y 1101080
X 1781217  Y 1094009
X 1795359  Y 1094009
X 1788288  Y 1086938
X 1802430  Y 1086938
X 1781217  Y 1079867
X 1795359  Y 1079867
X 1788288  Y 1072796
X 1802430  Y 1072796
X 1795359  Y 1065725
X 1781217  Y 1065725
X 1788288  Y 1058654
X 1802430  Y 1058654
X 1781217  Y 1051583
X 1795359  Y 1051583
X 1802430  Y 1044512
X 1788288  Y 1044512
X 1781217  Y 1037441
X 1795359  Y 1037441
X 1795000  Y 1031500
X 1788288  Y 1030370
X 1802430  Y 1030370
X 1781217  Y 1023299
X 1780500  Y 1015000
X 1781217  Y 1009157
X 1784000  Y 1005000
X 1806000  Y 1004000
X 1805610  Y 1159159
X 1805610  Y 1168159
X 1804436  Y 1198442
X 1805724  Y 1212612
X 1803884  Y 1228807
X 1805510  Y 1294578
X 1805756  Y 1307837
X 1805510  Y 1322569
X 1804926  Y 1337346
X 1804710  Y 1348459
X 1804910  Y 1356759
X 1805010  Y 1365659
X 1805310  Y 1374559
X 1805010  Y 1383259
X 1804500  Y 1433000
X 1805606  Y 1442597
X 1803500  Y 1450500
X 1806072  Y 1466143
X 1805500  Y 1481000
X 1804610  Y 1496159

Drill: .02362  Tool: 3  Feed: 197  Speed: 550
X 1727428  Y 1041160 X 1715791  Y 1041160
X 1726428  Y 1016356 X 1716791  Y 1016356
X 1740113  Y 1024530 X 1740113  Y 1034167

Drill: .02874  Tool: 4  Feed: 197  Speed: 550
X 1442204  Y 1386159
X 1461416  Y 1386159
X 1596104  Y 1272693
X 1615316  Y 1272693

Drill: .02953  Tool: 5  Feed: 197  Speed: 550
X 1194800  Y 1054000
X 1200705  Y 1059905
X 1192831  Y 1059905
X 1224327  Y 1059905
X 1216453  Y 1059905
X 1208579  Y 1059905
X 1222359  Y 1054000
X 1204642  Y 1054000
X 1212516  Y 1054000

Drill: .0315  Tool: 6  Feed: 197  Speed: 550
X 1720790  Y 1137820
X 1720790  Y 1151600
X 1751500  Y 1232889
X 1751500  Y 1219110
X 1763720  Y 1090159
X 1777500  Y 1090159

Drill: .035  Tool: 7  Feed: 197  Speed: 550
X 1288610  Y 1052160
X 1298610  Y 1052160
X 1293610  Y 1062160
X 1303610  Y 1062160
X 1313610  Y 1062160
X 1323610  Y 1062160
X 1348610  Y 1062160
X 1358610  Y 1062160
X 1368610  Y 1062160
X 1318610  Y 1052160
X 1353610  Y 1052160
X 1308610  Y 1052160
X 1363610  Y 1052160
X 1343610  Y 1052160
X 1373610  Y 1052160
X 1398610  Y 1052160
X 1408610  Y 1052160
X 1418610  Y 1052160
X 1428610  Y 1052160
X 1413610  Y 1062160
X 1403610  Y 1062160
X 1423610  Y 1062160
X 1378610  Y 1062160
X 1433610  Y 1062160
X 1458610  Y 1062160
X 1468610  Y 1062160
X 1478610  Y 1062160
X 1488610  Y 1062160
X 1473610  Y 1052160
X 1463610  Y 1052160
X 1483610  Y 1052160
X 1453610  Y 1052160

Drill: .03543  Tool: 8  Feed: 197  Speed: 550
X 1151800  Y 1040500
X 1151800  Y 1048374
X 1151800  Y 1056248
X 1151800  Y 1064122
X 1058110  Y 1414759
X 1058110  Y 1424759
X 1058110  Y 1434759
X 1521610  Y 1061660
X 1516610  Y 1051660
X 1526610  Y 1051660
X 1546610  Y 1051660
X 1536610  Y 1051660
X 1611615  Y 1051661
X 1621615  Y 1051661
X 1541610  Y 1061660
X 1551610  Y 1061660
X 1531610  Y 1061660
X 1616615  Y 1061661
X 1626615  Y 1061661
X 1646615  Y 1061661
X 1636615  Y 1061661
X 1631615  Y 1051661
X 1641615  Y 1051661

Drill: .0374  Tool: 9  Feed: 197  Speed: 550
X 1750500  Y 1112457
X 1750500  Y 1132142
X 1783000  Y 1213842
X 1783000  Y 1194157

Drill: .039  Tool: 10  Feed: 197  Speed: 550
X 1016859  Y 1071793
X 1016859  Y 1081793
X 1016859  Y 1091793
X 1016859  Y 1101793
X 1020500  Y 1361000
X 1050500  Y 1361000
X 1030500  Y 1361000
X 1040500  Y 1361000
X 1020500  Y 1371000
X 1030500  Y 1371000
X 1050500  Y 1371000
X 1040500  Y 1371000
X 1060500  Y 1371000
X 1070500  Y 1371000
X 1080500  Y 1371000
X 1070500  Y 1361000
X 1060500  Y 1361000
X 1080500  Y 1361000
X 1094800  Y 1151800
X 1084800  Y 1151800
X 1094859  Y 1098793
X 1076400  Y 1023900
X 1086400  Y 1023900
X 1104859  Y 1098793
X 1114800  Y 1151800
X 1104800  Y 1151800
X 1468000  Y 1253193
X 1458000  Y 1253193
X 1478000  Y 1253193
X 1488000  Y 1253193
X 1792110  Y 1268559
X 1792110  Y 1286559

Drill: .03937  Tool: 11  Feed: 197  Speed: 550
X 1062771  Y 1462990 X 1056866  Y 1462990
X 1066512  Y 1480706 X 1066512  Y 1486612

Drill: .04331  Tool: 12  Feed: 139  Speed: 550
X 1127500  Y 1325812
X 1287949  Y 1325812

Drill: .04724  Tool: 13  Feed: 139  Speed: 550
X 1105220  Y 1237091
X 1105220  Y 1315831

Drill: .05118  Tool: 14  Feed: 107  Speed: 550
X 1756204  Y 1035061
X 1768015  Y 1035061
X 1768015  Y 1047660
X 1756204  Y 1047660
X 1756204  Y 1060258
X 1768015  Y 1060258
X 1029110  Y 1481297 X 1029110  Y 1486021

Drill: .05906  Tool: 15  Feed: 107  Speed: 550
X 1749708  Y 1070888
X 1777191  Y 1454544
X 1777191  Y 1404387
X 1777691  Y 1365044
X 1777691  Y 1314887
X 1774511  Y 1024431

Drill: .05906  Tool: 16  Feed: 107  Speed: 550
X 1029110  Y 1468895
X 1053913  Y 1483659
X 1029110  Y 1498423

Drill: .06  Tool: 17  Feed: 89  Speed: 550
X 1782110  Y 1263559
X 1782110  Y 1291559

Drill: .06299  Tool: 18  Feed: 89  Speed: 550
X 1141091  Y 1037625
X 1162508  Y 1037625
X 1162508  Y 1065185
X 1141091  Y 1065185

Drill: .06299  Tool: 19  Feed: 89  Speed: 550
X 1225925  Y 1325812
X 1386374  Y 1325812

Drill: .07874  Tool: 20  Feed: 81  Speed: 550
X 1129076  Y 1519710
X 1224351  Y 1519710
X 1289525  Y 1519710
X 1384800  Y 1519710

Drill: .09449  Tool: 21  Feed: 66  Speed: 550
X 1182713  Y 1046125
X 1234445  Y 1046125

Drill: .11811  Tool: 22  Feed: 69  Speed: 658
X 1066771  Y 1406570
X 1043110  Y 1424759
X 1066771  Y 1442948

Drill: .12598  Tool: 23  Feed: 35  Speed: 794
X 1511610  Y 1026660
X 1606615  Y 1026661
X 1651615  Y 1026661
X 1556610  Y 1026660

Drill: .132  Tool: 24  Feed: 35  Speed: 794
X 1283610  Y 1027160
X 1493610  Y 1027160

Drill: .158  Tool: 25  Feed: 35  Speed: 900
X 1023000  Y 1527500
X 1785000  Y 1526000
X 1795500  Y 1015000

End of Listing
